,child,parent,units
154,Dist_0009,Retail_0155,1
155,Dist_0009,Retail_0156,1
156,Dist_0009,Retail_0157,1
157,Dist_0009,Retail_0158,1
158,Dist_0009,Retail_0159,1
159,Dist_0009,Retail_0160,1
160,Dist_0009,Retail_0161,1
161,Dist_0009,Retail_0162,1
162,Dist_0009,Retail_0163,1
163,Dist_0009,Retail_0164,1
164,Dist_0009,Retail_0165,1
165,Dist_0009,Retail_0166,1
166,Dist_0009,Retail_0167,1
167,Dist_0009,Retail_0168,1
168,Dist_0009,Retail_0169,1
169,Dist_0009,Retail_0170,1
170,Dist_0009,Retail_0171,1
171,Dist_0010,Retail_0172,1
172,Dist_0010,Retail_0173,1
173,Dist_0010,Retail_0174,1
174,Dist_0010,Retail_0175,1
175,Dist_0010,Retail_0176,1
176,Dist_0010,Retail_0177,1
177,Dist_0010,Retail_0178,1
178,Dist_0010,Retail_0179,1
179,Dist_0010,Retail_0180,1
180,Dist_0010,Retail_0181,1
181,Dist_0010,Retail_0182,1
182,Dist_0010,Retail_0183,1
183,Dist_0010,Retail_0184,1
184,Dist_0010,Retail_0185,1
185,Dist_0010,Retail_0186,1
186,Dist_0010,Retail_0187,1
187,Dist_0010,Retail_0188,1
188,Dist_0010,Retail_0189,1
189,Dist_0010,Retail_0190,1
190,Dist_0011,Retail_0191,1
191,Dist_0011,Retail_0192,1
192,Dist_0011,Retail_0193,1
193,Dist_0011,Retail_0194,1
194,Dist_0011,Retail_0195,1
195,Dist_0011,Retail_0196,1
196,Dist_0011,Retail_0197,1
197,Dist_0011,Retail_0198,1
198,Dist_0011,Retail_0199,1
199,Dist_0011,Retail_0200,1
200,Dist_0011,Retail_0201,1
201,Dist_0011,Retail_0202,1
202,Dist_0011,Retail_0203,1
203,Dist_0011,Retail_0204,1
204,Dist_0011,Retail_0205,1
205,Dist_0011,Retail_0206,1
206,Dist_0011,Retail_0207,1
207,Dist_0011,Retail_0208,1
208,Dist_0011,Retail_0209,1
209,Dist_0012,Retail_0210,1
210,Dist_0012,Retail_0211,1
211,Dist_0012,Retail_0212,1
212,Dist_0012,Retail_0213,1
213,Dist_0012,Retail_0214,1
214,Dist_0012,Retail_0215,1
215,Dist_0012,Retail_0216,1
216,Dist_0012,Retail_0217,1
217,Dist_0012,Retail_0218,1
218,Dist_0012,Retail_0219,1
219,Dist_0012,Retail_0220,1
220,Dist_0012,Retail_0221,1
221,Dist_0012,Retail_0222,1
222,Dist_0012,Retail_0223,1
223,Dist_0012,Retail_0224,1
224,Dist_0012,Retail_0225,1
225,Dist_0012,Retail_0226,1
226,Dist_0012,Retail_0227,1
227,Dist_0012,Retail_0228,1
228,Dist_0013,Retail_0229,1
229,Dist_0013,Retail_0230,1
230,Dist_0013,Retail_0231,1
231,Dist_0013,Retail_0232,1
232,Dist_0013,Retail_0233,1
233,Dist_0013,Retail_0234,1
234,Dist_0013,Retail_0235,1
235,Dist_0013,Retail_0236,1
236,Dist_0013,Retail_0237,1
237,Dist_0013,Retail_0238,1
238,Dist_0013,Retail_0239,1
239,Dist_0013,Retail_0240,1
240,Dist_0013,Retail_0241,1
241,Dist_0013,Retail_0242,1
242,Dist_0013,Retail_0243,1
243,Dist_0013,Retail_0244,1
244,Dist_0013,Retail_0245,1
245,Dist_0013,Retail_0246,1
246,Dist_0013,Retail_0247,1
247,Dist_0014,Retail_0248,1
248,Dist_0014,Retail_0249,1
249,Dist_0014,Retail_0250,1
250,Dist_0014,Retail_0251,1
251,Dist_0014,Retail_0252,1
252,Dist_0014,Retail_0253,1
253,Dist_0014,Retail_0254,1
254,Dist_0014,Retail_0255,1
255,Dist_0014,Retail_0256,1
256,Dist_0014,Retail_0257,1
257,Dist_0014,Retail_0258,1
258,Dist_0014,Retail_0259,1
259,Dist_0014,Retail_0260,1
260,Dist_0014,Retail_0261,1
261,Dist_0014,Retail_0262,1
262,Dist_0014,Retail_0263,1
263,Dist_0014,Retail_0264,1
264,Dist_0014,Retail_0265,1
265,Dist_0014,Retail_0266,1
266,Dist_0015,Retail_0267,1
267,Dist_0015,Retail_0268,1
268,Dist_0015,Retail_0269,1
269,Dist_0015,Retail_0270,1
270,Dist_0015,Retail_0271,1
271,Dist_0015,Retail_0272,1
272,Dist_0015,Retail_0273,1
273,Dist_0015,Retail_0274,1
274,Dist_0015,Retail_0275,1
275,Dist_0015,Retail_0276,1
276,Dist_0015,Retail_0277,1
277,Dist_0015,Retail_0278,1
278,Dist_0015,Retail_0279,1
279,Dist_0015,Retail_0280,1
280,Dist_0015,Retail_0281,1
281,Dist_0015,Retail_0282,1
282,Dist_0015,Retail_0283,1
283,Dist_0015,Retail_0284,1
284,Dist_0015,Retail_0285,1
285,Dist_0016,Retail_0286,1
286,Dist_0016,Retail_0287,1
287,Dist_0016,Retail_0288,1
288,Dist_0016,Retail_0289,1
289,Dist_0016,Retail_0290,1
290,Dist_0016,Retail_0291,1
291,Dist_0016,Retail_0292,1
292,Dist_0016,Retail_0293,1
293,Dist_0016,Retail_0294,1
294,Dist_0016,Retail_0295,1
295,Dist_0016,Retail_0296,1
296,Dist_0016,Retail_0297,1
297,Dist_0016,Retail_0298,1
298,Dist_0016,Retail_0299,1
299,Dist_0016,Retail_0300,1
300,Dist_0016,Retail_0301,1
301,Dist_0016,Retail_0302,1
302,Dist_0016,Retail_0303,1
303,Dist_0016,Retail_0304,1
304,Dist_0017,Retail_0305,1
305,Dist_0017,Retail_0306,1
306,Dist_0017,Retail_0307,1
307,Dist_0017,Retail_0308,1
308,Dist_0017,Retail_0309,1
309,Dist_0017,Retail_0310,1
310,Dist_0017,Retail_0311,1
311,Dist_0017,Retail_0312,1
312,Dist_0017,Retail_0313,1
313,Dist_0017,Retail_0314,1
314,Dist_0017,Retail_0315,1
315,Dist_0017,Retail_0316,1
316,Dist_0017,Retail_0317,1
317,Dist_0017,Retail_0318,1
318,Dist_0017,Retail_0319,1
319,Dist_0017,Retail_0320,1
320,Dist_0017,Retail_0321,1
321,Dist_0017,Retail_0322,1
322,Dist_0017,Retail_0323,1
323,Dist_0018,Retail_0324,1
324,Dist_0018,Retail_0325,1
325,Dist_0018,Retail_0326,1
326,Dist_0018,Retail_0327,1
327,Dist_0018,Retail_0328,1
328,Dist_0018,Retail_0329,1
329,Dist_0018,Retail_0330,1
330,Dist_0018,Retail_0331,1
331,Dist_0018,Retail_0332,1
332,Dist_0018,Retail_0333,1
333,Dist_0018,Retail_0334,1
334,Dist_0018,Retail_0335,1
335,Dist_0018,Retail_0336,1
336,Dist_0018,Retail_0337,1
337,Dist_0018,Retail_0338,1
338,Dist_0018,Retail_0339,1
339,Dist_0018,Retail_0340,1
340,Dist_0018,Retail_0341,1
341,Dist_0018,Retail_0342,1
342,Dist_0019,Retail_0343,1
343,Dist_0019,Retail_0344,1
344,Dist_0019,Retail_0345,1
345,Dist_0019,Retail_0346,1
346,Dist_0019,Retail_0347,1
347,Dist_0019,Retail_0348,1
348,Dist_0019,Retail_0349,1
349,Dist_0019,Retail_0350,1
350,Dist_0019,Retail_0351,1
351,Dist_0019,Retail_0352,1
352,Dist_0019,Retail_0353,1
353,Dist_0019,Retail_0354,1
354,Dist_0019,Retail_0355,1
355,Dist_0019,Retail_0356,1
356,Dist_0019,Retail_0357,1
357,Dist_0019,Retail_0358,1
358,Dist_0019,Retail_0359,1
359,Dist_0019,Retail_0360,1
360,Dist_0019,Retail_0361,1
361,Dist_0020,Retail_0362,1
362,Dist_0020,Retail_0363,1
363,Dist_0020,Retail_0364,1
364,Dist_0020,Retail_0365,1
365,Dist_0020,Retail_0366,1
366,Dist_0020,Retail_0367,1
367,Dist_0020,Retail_0368,1
368,Dist_0020,Retail_0369,1
369,Dist_0020,Retail_0370,1
370,Dist_0020,Retail_0371,1
371,Dist_0020,Retail_0372,1
372,Dist_0020,Retail_0373,1
373,Dist_0020,Retail_0374,1
374,Dist_0020,Retail_0375,1
375,Dist_0020,Retail_0376,1
376,Dist_0020,Retail_0377,1
377,Dist_0020,Retail_0378,1
378,Dist_0020,Retail_0379,1
379,Dist_0020,Retail_0380,1
380,Dist_0021,Retail_0381,1
381,Dist_0021,Retail_0382,1
382,Dist_0021,Retail_0383,1
383,Dist_0021,Retail_0384,1
384,Dist_0021,Retail_0385,1
385,Dist_0021,Retail_0386,1
386,Dist_0021,Retail_0387,1
387,Dist_0021,Retail_0388,1
388,Dist_0021,Retail_0389,1
389,Dist_0021,Retail_0390,1
390,Dist_0021,Retail_0391,1
391,Dist_0021,Retail_0392,1
392,Dist_0021,Retail_0393,1
393,Dist_0021,Retail_0394,1
394,Dist_0021,Retail_0395,1
395,Dist_0021,Retail_0396,1
396,Dist_0021,Retail_0397,1
397,Dist_0021,Retail_0398,1
398,Dist_0021,Retail_0399,1
399,Dist_0022,Retail_0400,1
400,Dist_0022,Retail_0401,1
401,Dist_0022,Retail_0402,1
402,Dist_0022,Retail_0403,1
403,Dist_0022,Retail_0404,1
404,Dist_0022,Retail_0405,1
405,Dist_0022,Retail_0406,1
406,Dist_0022,Retail_0407,1
407,Dist_0022,Retail_0408,1
408,Dist_0022,Retail_0409,1
409,Dist_0022,Retail_0410,1
410,Dist_0022,Retail_0411,1
411,Dist_0022,Retail_0412,1
412,Dist_0022,Retail_0413,1
413,Dist_0022,Retail_0414,1
414,Dist_0022,Retail_0415,1
415,Dist_0022,Retail_0416,1
416,Dist_0022,Retail_0417,1
417,Dist_0022,Retail_0418,1
418,Dist_0023,Retail_0419,1
419,Dist_0023,Retail_0420,1
420,Dist_0023,Retail_0421,1
421,Dist_0023,Retail_0422,1
422,Dist_0023,Retail_0423,1
423,Dist_0023,Retail_0424,1
424,Dist_0023,Retail_0425,1
425,Dist_0023,Retail_0426,1
426,Dist_0023,Retail_0427,1
427,Dist_0023,Retail_0428,1
428,Dist_0023,Retail_0429,1
429,Dist_0023,Retail_0430,1
430,Dist_0023,Retail_0431,1
431,Dist_0023,Retail_0432,1
432,Dist_0023,Retail_0433,1
433,Dist_0023,Retail_0434,1
434,Dist_0023,Retail_0435,1
435,Dist_0023,Retail_0436,1
436,Dist_0023,Retail_0437,1
437,Dist_0024,Retail_0438,1
438,Dist_0024,Retail_0439,1
439,Dist_0024,Retail_0440,1
440,Dist_0024,Retail_0441,1
441,Dist_0024,Retail_0442,1
442,Dist_0024,Retail_0443,1
443,Dist_0024,Retail_0444,1
444,Dist_0024,Retail_0445,1
445,Dist_0024,Retail_0446,1
446,Dist_0024,Retail_0447,1
447,Dist_0024,Retail_0448,1
448,Dist_0024,Retail_0449,1
449,Dist_0024,Retail_0450,1
450,Dist_0024,Retail_0451,1
451,Dist_0024,Retail_0452,1
452,Dist_0024,Retail_0453,1
453,Dist_0024,Retail_0454,1
454,Dist_0024,Retail_0455,1
455,Dist_0024,Retail_0456,1
456,Dist_0025,Retail_0457,1
457,Dist_0025,Retail_0458,1
458,Dist_0025,Retail_0459,1
459,Dist_0025,Retail_0460,1
460,Dist_0025,Retail_0461,1
461,Dist_0025,Retail_0462,1
462,Dist_0025,Retail_0463,1
463,Dist_0025,Retail_0464,1
464,Dist_0025,Retail_0465,1
465,Dist_0025,Retail_0466,1
466,Dist_0025,Retail_0467,1
467,Dist_0025,Retail_0468,1
468,Dist_0025,Retail_0469,1
469,Dist_0025,Retail_0470,1
470,Dist_0025,Retail_0471,1
471,Dist_0025,Retail_0472,1
472,Dist_0025,Retail_0473,1
473,Dist_0025,Retail_0474,1
474,Dist_0025,Retail_0475,1
475,Dist_0026,Retail_0476,1
476,Dist_0026,Retail_0477,1
477,Dist_0026,Retail_0478,1
478,Dist_0026,Retail_0479,1
479,Dist_0026,Retail_0480,1
480,Dist_0026,Retail_0481,1
481,Dist_0026,Retail_0482,1
482,Dist_0026,Retail_0483,1
483,Dist_0026,Retail_0484,1
484,Dist_0026,Retail_0485,1
485,Dist_0026,Retail_0486,1
486,Dist_0026,Retail_0487,1
487,Dist_0026,Retail_0488,1
488,Dist_0026,Retail_0489,1
489,Dist_0026,Retail_0490,1
490,Dist_0026,Retail_0491,1
491,Dist_0026,Retail_0492,1
492,Dist_0026,Retail_0493,1
493,Dist_0026,Retail_0494,1
494,Dist_0027,Retail_0495,1
495,Dist_0027,Retail_0496,1
496,Dist_0027,Retail_0497,1
497,Dist_0027,Retail_0498,1
498,Dist_0027,Retail_0499,1
499,Dist_0027,Retail_0500,1
500,Dist_0027,Retail_0501,1
501,Dist_0027,Retail_0502,1
502,Dist_0027,Retail_0503,1
503,Dist_0027,Retail_0504,1
504,Dist_0027,Retail_0505,1
505,Dist_0027,Retail_0506,1
506,Dist_0027,Retail_0507,1
507,Dist_0027,Retail_0508,1
508,Dist_0027,Retail_0509,1
509,Dist_0027,Retail_0510,1
510,Dist_0027,Retail_0511,1
511,Dist_0027,Retail_0512,1
512,Dist_0027,Retail_0513,1
513,Dist_0028,Retail_0514,1
514,Dist_0028,Retail_0515,1
515,Dist_0028,Retail_0516,1
516,Dist_0028,Retail_0517,1
517,Dist_0028,Retail_0518,1
518,Dist_0028,Retail_0519,1
519,Dist_0028,Retail_0520,1
520,Dist_0028,Retail_0521,1
521,Dist_0028,Retail_0522,1
522,Dist_0028,Retail_0523,1
523,Dist_0028,Retail_0524,1
524,Dist_0028,Retail_0525,1
525,Dist_0028,Retail_0526,1
526,Dist_0028,Retail_0527,1
527,Dist_0028,Retail_0528,1
528,Dist_0028,Retail_0529,1
529,Dist_0028,Retail_0530,1
530,Dist_0028,Retail_0531,1
531,Dist_0028,Retail_0532,1
532,Dist_0029,Retail_0533,1
533,Dist_0029,Retail_0534,1
534,Dist_0029,Retail_0535,1
535,Dist_0029,Retail_0536,1
536,Dist_0029,Retail_0537,1
537,Dist_0029,Retail_0538,1
538,Dist_0029,Retail_0539,1
539,Dist_0029,Retail_0540,1
540,Dist_0029,Retail_0541,1
541,Dist_0029,Retail_0542,1
542,Dist_0029,Retail_0543,1
543,Dist_0029,Retail_0544,1
544,Dist_0029,Retail_0545,1
545,Dist_0029,Retail_0546,1
546,Dist_0029,Retail_0547,1
547,Dist_0029,Retail_0548,1
548,Dist_0029,Retail_0549,1
549,Dist_0029,Retail_0550,1
550,Dist_0029,Retail_0551,1
551,Dist_0030,Retail_0552,1
552,Dist_0030,Retail_0553,1
553,Dist_0030,Retail_0554,1
554,Dist_0030,Retail_0555,1
555,Dist_0030,Retail_0556,1
556,Dist_0030,Retail_0557,1
557,Dist_0030,Retail_0558,1
558,Dist_0030,Retail_0559,1
559,Dist_0030,Retail_0560,1
560,Dist_0030,Retail_0561,1
561,Dist_0030,Retail_0562,1
562,Dist_0030,Retail_0563,1
563,Dist_0030,Retail_0564,1
564,Dist_0030,Retail_0565,1
565,Dist_0030,Retail_0566,1
566,Dist_0030,Retail_0567,1
567,Dist_0030,Retail_0568,1
568,Dist_0030,Retail_0569,1
569,Dist_0030,Retail_0570,1
570,Manuf_0001,Dist_0001,1
571,Manuf_0002,Dist_0002,1
572,Manuf_0003,Dist_0003,1
573,Manuf_0004,Dist_0004,1
574,Manuf_0005,Dist_0005,1
575,Manuf_0006,Dist_0006,1
576,Manuf_0007,Dist_0007,1
577,Manuf_0008,Dist_0008,1
578,Manuf_0009,Dist_0009,1
579,Manuf_0010,Dist_0010,1
580,Manuf_0011,Dist_0011,1
581,Manuf_0012,Dist_0012,1
582,Manuf_0013,Dist_0013,1
583,Manuf_0014,Dist_0014,1
584,Manuf_0015,Dist_0015,1
585,Manuf_0016,Dist_0016,1
586,Manuf_0017,Dist_0017,1
587,Manuf_0018,Dist_0018,1
588,Manuf_0019,Dist_0019,1
589,Manuf_0020,Dist_0020,1
590,Manuf_0021,Dist_0021,1
591,Manuf_0022,Dist_0022,1
592,Manuf_0023,Dist_0023,1
593,Manuf_0024,Dist_0024,1
594,Manuf_0025,Dist_0025,1
595,Manuf_0026,Dist_0026,1
596,Manuf_0027,Dist_0027,1
597,Manuf_0028,Dist_0028,1
598,Manuf_0029,Dist_0029,1
599,Manuf_0030,Dist_0030,1
600,Part_0001,Manuf_0001,1
601,Part_0002,Manuf_0001,1
602,Part_0002,Manuf_0003,1
603,Part_0002,Manuf_0004,1
604,Part_0002,Manuf_0005,1
605,Part_0002,Manuf_0007,1
606,Part_0002,Manuf_0009,1
607,Part_0002,Manuf_0010,1
608,Part_0002,Manuf_0011,1
609,Part_0002,Manuf_0014,1
610,Part_0002,Manuf_0015,1
611,Part_0002,Manuf_0017,1
612,Part_0002,Manuf_0018,1
613,Part_0002,Manuf_0020,1
614,Part_0002,Manuf_0022,1
615,Part_0002,Manuf_0023,1
616,Part_0002,Manuf_0024,1
617,Part_0002,Manuf_0025,1
618,Part_0002,Manuf_0026,1
619,Part_0002,Manuf_0027,1
620,Part_0003,Manuf_0001,1
621,Part_0003,Manuf_0005,1
622,Part_0003,Manuf_0007,1
623,Part_0003,Manuf_0014,1
624,Part_0003,Manuf_0015,1
625,Part_0004,Manuf_0001,1
626,Part_0004,Manuf_0007,1
627,Part_0004,Manuf_0009,1
628,Part_0004,Manuf_0022,1
629,Part_0004,Manuf_0024,1
630,Part_0004,Manuf_0026,1
631,Part_0004,Manuf_0027,1
632,Part_0005,Manuf_0001,1
633,Part_0005,Manuf_0007,1
634,Part_0005,Manuf_0024,1
635,Part_0005,Manuf_0026,1
636,Part_0006,Manuf_0001,1
637,Part_0006,Manuf_0003,1
638,Part_0006,Manuf_0004,1
639,Part_0006,Manuf_0005,1
640,Part_0006,Manuf_0007,1
641,Part_0006,Manuf_0009,1
642,Part_0006,Manuf_0010,1
643,Part_0006,Manuf_0011,1
644,Part_0006,Manuf_0014,1
645,Part_0006,Manuf_0015,1
646,Part_0006,Manuf_0017,1
647,Part_0006,Manuf_0018,1
648,Part_0006,Manuf_0020,1
649,Part_0006,Manuf_0022,1
650,Part_0006,Manuf_0023,1
651,Part_0006,Manuf_0024,1
652,Part_0006,Manuf_0025,1
653,Part_0006,Manuf_0026,1
654,Part_0006,Manuf_0027,1
655,Part_0007,Manuf_0001,1
656,Part_0007,Manuf_0004,1
657,Part_0007,Manuf_0005,1
658,Part_0007,Manuf_0007,1
659,Part_0007,Manuf_0009,1
660,Part_0007,Manuf_0011,1
661,Part_0007,Manuf_0018,1
662,Part_0007,Manuf_0020,1
663,Part_0007,Manuf_0022,1
664,Part_0007,Manuf_0024,1
665,Part_0007,Manuf_0025,1
666,Part_0007,Manuf_0026,1
667,Part_0007,Manuf_0027,1
668,Part_0008,Manuf_0001,1
669,Part_0008,Manuf_0003,1
670,Part_0008,Manuf_0005,1
671,Part_0008,Manuf_0007,1
672,Part_0008,Manuf_0011,1
673,Part_0008,Manuf_0014,1
674,Part_0008,Manuf_0015,1
675,Part_0008,Manuf_0017,1
676,Part_0008,Manuf_0024,1
677,Part_0008,Manuf_0025,1
678,Part_0008,Manuf_0026,1
679,Part_0009,Manuf_0001,1
680,Part_0009,Manuf_0005,1
681,Part_0009,Manuf_0007,1
682,Part_0009,Manuf_0014,1
683,Part_0009,Manuf_0015,1
684,Part_0010,Manuf_0001,1
685,Part_0010,Manuf_0014,1
686,Part_0010,Manuf_0017,1
687,Part_0010,Manuf_0024,1
688,Part_0010,Manuf_0027,1
689,Part_0011,Manuf_0001,1
690,Part_0011,Manuf_0014,1
691,Part_0011,Manuf_0017,1
692,Part_0011,Manuf_0024,1
693,Part_0011,Manuf_0027,1
694,Part_0012,Manuf_0001,1
695,Part_0012,Manuf_0002,1
696,Part_0012,Manuf_0003,1
697,Part_0012,Manuf_0004,1
698,Part_0012,Manuf_0005,1
699,Part_0012,Manuf_0006,1
700,Part_0012,Manuf_0007,1
701,Part_0012,Manuf_0008,1
702,Part_0012,Manuf_0009,1
703,Part_0012,Manuf_0010,1
704,Part_0012,Manuf_0011,1
705,Part_0012,Manuf_0012,1
706,Part_0012,Manuf_0013,1
707,Part_0012,Manuf_0014,1
708,Part_0012,Manuf_0015,1
709,Part_0012,Manuf_0016,1
710,Part_0012,Manuf_0017,1
711,Part_0012,Manuf_0018,1
712,Part_0012,Manuf_0019,1
713,Part_0012,Manuf_0020,1
714,Part_0012,Manuf_0021,1
715,Part_0012,Manuf_0022,1
716,Part_0012,Manuf_0023,1
717,Part_0012,Manuf_0024,1
718,Part_0012,Manuf_0025,1
719,Part_0012,Manuf_0026,1
720,Part_0012,Manuf_0027,1
721,Part_0012,Manuf_0028,1
722,Part_0012,Manuf_0029,1
723,Part_0012,Manuf_0030,1
724,Part_0013,Manuf_0002,1
725,Part_0013,Manuf_0006,1
726,Part_0013,Manuf_0008,1
727,Part_0013,Manuf_0012,1
728,Part_0013,Manuf_0013,1
729,Part_0013,Manuf_0016,1
730,Part_0013,Manuf_0019,1
731,Part_0013,Manuf_0021,1
732,Part_0013,Manuf_0028,1
733,Part_0013,Manuf_0029,1
734,Part_0013,Manuf_0030,1
735,Part_0014,Manuf_0002,1
736,Part_0014,Manuf_0006,1
737,Part_0014,Manuf_0008,1
738,Part_0014,Manuf_0016,1
739,Part_0014,Manuf_0021,1
740,Part_0014,Manuf_0029,1
741,Part_0015,Manuf_0002,1
742,Part_0015,Manuf_0006,1
743,Part_0015,Manuf_0008,1
744,Part_0015,Manuf_0018,1
745,Part_0015,Manuf_0025,1
746,Part_0015,Manuf_0028,1
747,Part_0015,Manuf_0030,1
748,Part_0016,Manuf_0002,1
749,Part_0016,Manuf_0006,1
750,Part_0016,Manuf_0008,1
751,Part_0016,Manuf_0012,1
752,Part_0016,Manuf_0013,1
753,Part_0016,Manuf_0016,1
754,Part_0016,Manuf_0019,1
755,Part_0016,Manuf_0021,1
756,Part_0016,Manuf_0028,1
757,Part_0016,Manuf_0029,1
758,Part_0016,Manuf_0030,1
759,Part_0017,Manuf_0002,1
760,Part_0017,Manuf_0006,1
761,Part_0017,Manuf_0008,1
762,Part_0017,Manuf_0018,1
763,Part_0017,Manuf_0025,1
764,Part_0017,Manuf_0028,1
765,Part_0017,Manuf_0030,1
766,Part_0018,Manuf_0002,1
767,Part_0018,Manuf_0013,1
768,Part_0018,Manuf_0028,1
769,Part_0018,Manuf_0029,1
770,Part_0019,Manuf_0002,1
771,Part_0019,Manuf_0006,1
772,Part_0019,Manuf_0008,1
773,Part_0019,Manuf_0012,1
774,Part_0019,Manuf_0013,1
