,child,parent,units
207,Dist_0111,Dist_0391,1
208,Dist_0112,Dist_0392,1
209,Dist_0113,Dist_0393,1
210,Dist_0114,Dist_0394,1
211,Dist_0115,Dist_0395,1
212,Dist_0116,Dist_0396,1
213,Dist_0117,Dist_0397,1
214,Dist_0118,Dist_0398,1
215,Dist_0119,Dist_0399,1
216,Dist_0120,Dist_0400,1
217,Dist_0121,Dist_0401,1
218,Dist_0122,Dist_0402,1
219,Dist_0123,Dist_0403,1
220,Dist_0124,Dist_0404,1
221,Dist_0125,Dist_0405,1
222,Dist_0126,Dist_0406,1
223,Dist_0127,Dist_0407,1
224,Dist_0128,Dist_0408,1
225,Dist_0129,Dist_0409,1
226,Dist_0130,Dist_0410,1
227,Dist_0131,Dist_0411,1
228,Dist_0131,Dist_0412,1
229,Dist_0131,Dist_0413,1
230,Dist_0131,Dist_0414,1
231,Dist_0131,Dist_0415,1
232,Dist_0132,Dist_0416,1
233,Dist_0133,Dist_0417,1
234,Dist_0133,Dist_0418,1
235,Dist_0133,Dist_0419,1
236,Dist_0134,Dist_0420,1
237,Dist_0135,Dist_0421,1
238,Dist_0135,Dist_0422,1
239,Dist_0135,Dist_0423,1
240,Dist_0135,Dist_0424,1
241,Dist_0136,Dist_0425,1
242,Dist_0137,Dist_0426,1
243,Dist_0138,Dist_0427,1
244,Dist_0139,Dist_0428,1
245,Dist_0140,Dist_0429,1
246,Dist_0141,Dist_0430,1
247,Dist_0141,Dist_0431,1
248,Dist_0141,Dist_0432,1
249,Dist_0141,Dist_0433,1
250,Dist_0141,Dist_0434,1
251,Dist_0142,Dist_0435,1
252,Dist_0143,Dist_0436,1
253,Dist_0143,Dist_0437,1
254,Dist_0143,Dist_0438,1
255,Dist_0144,Dist_0439,1
256,Dist_0145,Dist_0440,1
257,Dist_0145,Dist_0441,1
258,Dist_0145,Dist_0442,1
259,Dist_0145,Dist_0443,1
260,Dist_0146,Dist_0444,1
261,Dist_0147,Dist_0445,1
262,Dist_0148,Dist_0446,1
263,Dist_0149,Dist_0447,1
264,Dist_0150,Dist_0448,1
265,Dist_0151,Dist_0449,1
266,Dist_0152,Dist_0450,1
267,Dist_0153,Dist_0451,1
268,Dist_0154,Dist_0452,1
269,Dist_0155,Dist_0453,1
270,Dist_0156,Dist_0454,1
271,Dist_0157,Dist_0455,1
272,Dist_0158,Dist_0456,1
273,Dist_0159,Dist_0457,1
274,Dist_0160,Dist_0458,1
275,Dist_0161,Dist_0459,1
276,Dist_0162,Dist_0460,1
277,Dist_0163,Dist_0461,1
278,Dist_0164,Dist_0462,1
279,Dist_0165,Dist_0463,1
280,Dist_0166,Dist_0464,1
281,Dist_0167,Dist_0465,1
282,Dist_0168,Dist_0466,1
283,Dist_0169,Dist_0467,1
284,Dist_0170,Dist_0468,1
285,Dist_0171,Dist_0469,1
286,Dist_0172,Dist_0470,1
287,Dist_0173,Dist_0471,1
288,Dist_0174,Dist_0472,1
289,Dist_0175,Dist_0473,1
290,Dist_0176,Dist_0474,1
291,Dist_0177,Dist_0475,1
292,Dist_0178,Dist_0476,1
293,Dist_0179,Dist_0477,1
294,Dist_0180,Dist_0478,1
295,Dist_0181,Dist_0479,1
296,Dist_0182,Dist_0480,1
297,Dist_0183,Dist_0481,1
298,Dist_0184,Dist_0482,1
299,Dist_0185,Dist_0483,1
300,Dist_0186,Dist_0484,1
301,Dist_0187,Dist_0485,1
302,Dist_0187,Dist_0486,1
303,Dist_0187,Dist_0487,1
304,Dist_0188,Dist_0488,1
305,Dist_0189,Dist_0489,1
306,Dist_0189,Dist_0490,1
307,Dist_0189,Dist_0491,1
308,Dist_0189,Dist_0492,1
309,Dist_0190,Dist_0493,1
310,Dist_0190,Dist_0494,1
311,Dist_0190,Dist_0495,1
312,Dist_0190,Dist_0496,1
313,Dist_0190,Dist_0497,1
314,Dist_0190,Manuf_0077,1
315,Dist_0190,Manuf_0078,1
316,Dist_0190,Manuf_0081,1
317,Manuf_0001,Manuf_0039,1
318,Manuf_0002,Manuf_0040,1
319,Manuf_0003,Manuf_0041,1
320,Manuf_0004,Manuf_0042,1
321,Manuf_0005,Manuf_0043,1
322,Manuf_0006,Manuf_0044,1
323,Manuf_0007,Manuf_0045,1
324,Manuf_0008,Manuf_0046,1
325,Manuf_0009,Manuf_0047,1
326,Manuf_0010,Manuf_0048,1
327,Manuf_0011,Manuf_0049,1
328,Manuf_0012,Manuf_0050,1
329,Manuf_0013,Manuf_0051,1
330,Manuf_0014,Manuf_0052,1
331,Manuf_0015,Manuf_0053,1
332,Manuf_0016,Manuf_0054,1
333,Manuf_0017,Manuf_0055,1
334,Manuf_0018,Manuf_0056,1
335,Manuf_0019,Manuf_0057,1
336,Manuf_0020,Manuf_0058,1
337,Manuf_0021,Manuf_0059,1
338,Manuf_0022,Manuf_0060,1
339,Manuf_0023,Manuf_0061,1
340,Manuf_0024,Manuf_0062,1
341,Manuf_0025,Manuf_0063,1
342,Manuf_0026,Manuf_0064,1
343,Manuf_0027,Manuf_0065,1
344,Manuf_0028,Manuf_0066,1
345,Manuf_0029,Manuf_0067,1
346,Manuf_0030,Manuf_0068,1
347,Manuf_0031,Manuf_0069,1
348,Manuf_0032,Manuf_0070,1
349,Manuf_0033,Manuf_0071,1
350,Manuf_0034,Manuf_0072,1
351,Manuf_0035,Manuf_0073,1
352,Manuf_0036,Manuf_0074,1
353,Manuf_0037,Manuf_0075,1
354,Manuf_0038,Manuf_0076,1
355,Manuf_0039,Trans_0108,1
356,Manuf_0039,Trans_0109,1
357,Manuf_0039,Trans_0110,1
358,Manuf_0039,Trans_0111,1
359,Manuf_0039,Trans_0112,1
360,Manuf_0040,Trans_0113,1
361,Manuf_0040,Trans_0114,1
362,Manuf_0040,Trans_0115,1
363,Manuf_0040,Trans_0116,1
364,Manuf_0040,Trans_0117,1
365,Manuf_0041,Trans_0118,1
366,Manuf_0041,Trans_0119,1
367,Manuf_0041,Trans_0120,1
368,Manuf_0041,Trans_0121,1
369,Manuf_0041,Trans_0122,1
370,Manuf_0042,Trans_0123,1
371,Manuf_0042,Trans_0124,1
372,Manuf_0042,Trans_0125,1
373,Manuf_0042,Trans_0126,1
374,Manuf_0042,Trans_0127,1
375,Manuf_0043,Trans_0128,1
376,Manuf_0043,Trans_0129,1
377,Manuf_0043,Trans_0130,1
378,Manuf_0043,Trans_0131,1
379,Manuf_0043,Trans_0132,1
380,Manuf_0044,Trans_0133,1
381,Manuf_0044,Trans_0134,1
382,Manuf_0044,Trans_0135,1
383,Manuf_0044,Trans_0136,1
384,Manuf_0044,Trans_0137,1
385,Manuf_0045,Trans_0138,1
386,Manuf_0045,Trans_0139,1
387,Manuf_0045,Trans_0140,1
388,Manuf_0045,Trans_0141,1
389,Manuf_0045,Trans_0142,1
390,Manuf_0046,Trans_0143,1
391,Manuf_0046,Trans_0144,1
392,Manuf_0046,Trans_0145,1
393,Manuf_0046,Trans_0146,1
394,Manuf_0046,Trans_0147,1
395,Manuf_0047,Trans_0148,1
396,Manuf_0047,Trans_0149,1
397,Manuf_0047,Trans_0150,1
398,Manuf_0047,Trans_0151,1
399,Manuf_0047,Trans_0152,1
400,Manuf_0048,Trans_0153,1
401,Manuf_0048,Trans_0154,1
402,Manuf_0048,Trans_0155,1
403,Manuf_0048,Trans_0156,1
404,Manuf_0048,Trans_0157,1
405,Manuf_0049,Trans_0158,1
406,Manuf_0049,Trans_0159,1
407,Manuf_0049,Trans_0160,1
408,Manuf_0049,Trans_0161,1
409,Manuf_0049,Trans_0162,1
410,Manuf_0050,Trans_0163,1
411,Manuf_0050,Trans_0164,1
412,Manuf_0050,Trans_0165,1
413,Manuf_0050,Trans_0166,1
414,Manuf_0050,Trans_0167,1
415,Manuf_0051,Trans_0168,1
416,Manuf_0051,Trans_0169,1
417,Manuf_0051,Trans_0170,1
418,Manuf_0051,Trans_0171,1
419,Manuf_0051,Trans_0172,1
420,Manuf_0052,Trans_0173,1
421,Manuf_0052,Trans_0174,1
422,Manuf_0052,Trans_0175,1
423,Manuf_0052,Trans_0176,1
424,Manuf_0052,Trans_0177,1
425,Manuf_0053,Trans_0178,1
426,Manuf_0053,Trans_0179,1
427,Manuf_0053,Trans_0180,1
428,Manuf_0053,Trans_0181,1
429,Manuf_0053,Trans_0182,1
430,Manuf_0054,Trans_0183,1
431,Manuf_0054,Trans_0184,1
432,Manuf_0054,Trans_0185,1
433,Manuf_0054,Trans_0186,1
434,Manuf_0054,Trans_0187,1
435,Manuf_0055,Trans_0188,1
436,Manuf_0055,Trans_0189,1
437,Manuf_0055,Trans_0190,1
438,Manuf_0055,Trans_0191,1
439,Manuf_0055,Trans_0192,1
440,Manuf_0056,Trans_0193,1
441,Manuf_0056,Trans_0194,1
442,Manuf_0056,Trans_0195,1
443,Manuf_0056,Trans_0196,1
444,Manuf_0056,Trans_0197,1
445,Manuf_0057,Trans_0198,1
446,Manuf_0057,Trans_0199,1
447,Manuf_0057,Trans_0200,1
448,Manuf_0057,Trans_0201,1
449,Manuf_0057,Trans_0202,1
450,Manuf_0058,Trans_0203,1
451,Manuf_0058,Trans_0204,1
452,Manuf_0058,Trans_0205,1
453,Manuf_0058,Trans_0206,1
454,Manuf_0058,Trans_0207,1
455,Manuf_0059,Trans_0208,1
456,Manuf_0059,Trans_0209,1
457,Manuf_0059,Trans_0210,1
458,Manuf_0059,Trans_0211,1
459,Manuf_0059,Trans_0212,1
460,Manuf_0060,Trans_0213,1
461,Manuf_0060,Trans_0214,1
462,Manuf_0060,Trans_0215,1
463,Manuf_0060,Trans_0216,1
464,Manuf_0060,Trans_0217,1
465,Manuf_0061,Trans_0218,1
466,Manuf_0061,Trans_0219,1
467,Manuf_0061,Trans_0220,1
468,Manuf_0061,Trans_0221,1
469,Manuf_0061,Trans_0222,1
470,Manuf_0062,Trans_0223,1
471,Manuf_0062,Trans_0224,1
472,Manuf_0062,Trans_0225,1
473,Manuf_0062,Trans_0226,1
474,Manuf_0062,Trans_0227,1
475,Manuf_0063,Trans_0228,1
476,Manuf_0063,Trans_0229,1
477,Manuf_0063,Trans_0230,1
478,Manuf_0063,Trans_0231,1
479,Manuf_0063,Trans_0232,1
480,Manuf_0064,Trans_0233,1
481,Manuf_0064,Trans_0234,1
482,Manuf_0064,Trans_0235,1
483,Manuf_0064,Trans_0236,1
484,Manuf_0064,Trans_0237,1
485,Manuf_0065,Trans_0238,1
486,Manuf_0065,Trans_0239,1
487,Manuf_0065,Trans_0240,1
488,Manuf_0065,Trans_0241,1
489,Manuf_0065,Trans_0242,1
490,Manuf_0066,Trans_0243,1
491,Manuf_0066,Trans_0244,1
492,Manuf_0066,Trans_0245,1
493,Manuf_0066,Trans_0246,1
494,Manuf_0066,Trans_0247,1
495,Manuf_0067,Trans_0248,1
496,Manuf_0067,Trans_0249,1
497,Manuf_0067,Trans_0250,1
498,Manuf_0067,Trans_0251,1
499,Manuf_0067,Trans_0252,1
500,Manuf_0068,Trans_0253,1
501,Manuf_0068,Trans_0254,1
502,Manuf_0068,Trans_0255,1
503,Manuf_0068,Trans_0256,1
504,Manuf_0068,Trans_0257,1
505,Manuf_0069,Trans_0258,1
506,Manuf_0069,Trans_0259,1
507,Manuf_0069,Trans_0260,1
508,Manuf_0069,Trans_0261,1
509,Manuf_0069,Trans_0262,1
510,Manuf_0070,Trans_0263,1
511,Manuf_0070,Trans_0264,1
512,Manuf_0070,Trans_0265,1
513,Manuf_0070,Trans_0266,1
514,Manuf_0070,Trans_0267,1
515,Manuf_0071,Trans_0268,1
516,Manuf_0071,Trans_0269,1
517,Manuf_0071,Trans_0270,1
518,Manuf_0071,Trans_0271,1
519,Manuf_0071,Trans_0272,1
520,Manuf_0072,Trans_0083,1
521,Manuf_0072,Trans_0084,1
522,Manuf_0072,Trans_0085,1
523,Manuf_0072,Trans_0086,1
524,Manuf_0072,Trans_0087,1
525,Manuf_0073,Trans_0088,1
526,Manuf_0073,Trans_0089,1
527,Manuf_0073,Trans_0090,1
528,Manuf_0073,Trans_0091,1
529,Manuf_0073,Trans_0092,1
530,Manuf_0074,Trans_0093,1
531,Manuf_0074,Trans_0094,1
532,Manuf_0074,Trans_0095,1
533,Manuf_0074,Trans_0096,1
534,Manuf_0074,Trans_0097,1
535,Manuf_0075,Trans_0098,1
536,Manuf_0075,Trans_0099,1
537,Manuf_0075,Trans_0100,1
538,Manuf_0075,Trans_0101,1
539,Manuf_0075,Trans_0102,1
540,Manuf_0076,Trans_0103,1
541,Manuf_0076,Trans_0104,1
542,Manuf_0076,Trans_0105,1
543,Manuf_0076,Trans_0106,1
544,Manuf_0076,Trans_0107,1
545,Manuf_0077,Dist_0499,1
546,Manuf_0077,Trans_0277,1
547,Manuf_0077,Trans_0278,1
548,Manuf_0077,Trans_0279,1
549,Manuf_0077,Trans_0280,1
550,Manuf_0078,Dist_0500,1
551,Manuf_0078,Trans_0281,1
552,Manuf_0078,Trans_0282,1
553,Manuf_0078,Trans_0283,1
554,Manuf_0078,Trans_0284,1
555,Manuf_0079,Dist_0501,1
556,Manuf_0079,Trans_0285,1
557,Manuf_0079,Trans_0286,1
558,Manuf_0079,Trans_0287,1
559,Manuf_0079,Trans_0288,1
560,Manuf_0080,Dist_0502,1
561,Manuf_0080,Trans_0289,1
562,Manuf_0080,Trans_0290,1
563,Manuf_0080,Trans_0291,1
564,Manuf_0080,Trans_0292,1
565,Manuf_0081,Dist_0498,1
566,Manuf_0081,Trans_0273,1
567,Manuf_0081,Trans_0274,1
568,Manuf_0081,Trans_0275,1
569,Manuf_0081,Trans_0276,1
570,Part_0001,Trans_0001,1
571,Part_0002,Trans_0002,1
572,Part_0003,Trans_0003,1
573,Part_0004,Trans_0004,1
574,Part_0005,Trans_0005,1
575,Part_0006,Trans_0006,1
576,Part_0007,Trans_0007,1
577,Part_0008,Trans_0008,1
578,Part_0009,Trans_0009,1
579,Part_0010,Trans_0010,1
580,Part_0011,Trans_0011,1
581,Part_0012,Trans_0012,1
582,Part_0013,Trans_0013,1
583,Part_0014,Trans_0014,1
584,Part_0015,Trans_0015,1
585,Part_0016,Trans_0016,1
586,Part_0017,Trans_0017,1
587,Part_0018,Trans_0018,1
588,Part_0019,Trans_0019,1
589,Part_0020,Trans_0020,1
590,Part_0021,Trans_0021,1
591,Part_0022,Trans_0022,1
592,Part_0023,Trans_0023,1
593,Part_0024,Trans_0024,1
594,Part_0025,Trans_0025,1
595,Part_0026,Trans_0026,1
596,Part_0027,Trans_0027,1
597,Part_0028,Trans_0028,1
598,Part_0029,Trans_0029,1
599,Part_0030,Trans_0030,1
600,Part_0031,Trans_0031,1
601,Part_0032,Trans_0032,1
602,Part_0033,Trans_0033,1
603,Part_0034,Trans_0034,1
604,Part_0035,Trans_0035,1
605,Part_0036,Trans_0036,1
606,Part_0037,Trans_0037,1
607,Part_0038,Trans_0038,1
608,Part_0039,Trans_0039,1
609,Part_0040,Trans_0040,1
610,Part_0041,Trans_0041,1
611,Part_0042,Trans_0042,1
612,Part_0043,Trans_0043,1
613,Part_0044,Trans_0044,1
614,Part_0045,Trans_0045,1
615,Part_0046,Trans_0046,1
616,Part_0047,Trans_0047,1
617,Part_0048,Trans_0048,1
618,Part_0049,Trans_0049,1
619,Part_0050,Trans_0050,1
620,Part_0051,Trans_0051,1
621,Part_0052,Trans_0052,1
622,Part_0053,Trans_0053,1
623,Part_0054,Trans_0054,1
624,Part_0055,Trans_0055,1
625,Part_0056,Trans_0056,1
626,Part_0057,Trans_0057,1
627,Part_0058,Trans_0058,1
628,Part_0059,Trans_0059,1
629,Part_0060,Trans_0060,1
630,Part_0061,Trans_0061,1
631,Part_0062,Trans_0062,1
632,Part_0063,Trans_0063,1
633,Part_0064,Trans_0064,1
634,Part_0065,Trans_0065,1
635,Part_0066,Trans_0066,1
636,Part_0067,Trans_0067,1
637,Part_0068,Trans_0068,1
638,Part_0069,Trans_0069,1
639,Part_0070,Trans_0070,1
640,Part_0071,Trans_0071,1
641,Part_0072,Trans_0072,1
642,Part_0073,Trans_0073,1
643,Part_0074,Trans_0074,1
644,Part_0075,Trans_0075,1
645,Part_0075,Trans_0076,1
646,Part_0076,Trans_0077,1
647,Part_0077,Trans_0078,1
648,Part_0078,Trans_0079,1
649,Part_0079,Trans_0080,1
650,Part_0080,Trans_0081,1
651,Part_0081,Trans_0082,1
652,Trans_0001,Manuf_0039,1
653,Trans_0002,Manuf_0039,1
654,Trans_0003,Manuf_0040,1
655,Trans_0004,Manuf_0040,1
656,Trans_0005,Manuf_0041,1
657,Trans_0006,Manuf_0042,1
658,Trans_0007,Manuf_0043,1
659,Trans_0008,Manuf_0044,1
660,Trans_0009,Manuf_0045,1
661,Trans_0010,Manuf_0045,1
662,Trans_0011,Manuf_0046,1
663,Trans_0012,Manuf_0047,1
664,Trans_0013,Manuf_0047,1
665,Trans_0014,Manuf_0048,1
666,Trans_0015,Manuf_0048,1
667,Trans_0016,Manuf_0049,1
668,Trans_0017,Manuf_0049,1
669,Trans_0018,Manuf_0050,1
670,Trans_0019,Manuf_0050,1
671,Trans_0020,Manuf_0050,1
672,Trans_0021,Manuf_0051,1
673,Trans_0022,Manuf_0052,1
674,Trans_0023,Manuf_0052,1
675,Trans_0024,Manuf_0053,1
676,Trans_0025,Manuf_0054,1
677,Trans_0026,Manuf_0054,1
678,Trans_0027,Manuf_0055,1
679,Trans_0028,Manuf_0055,1
680,Trans_0029,Manuf_0056,1
681,Trans_0030,Manuf_0056,1
682,Trans_0031,Manuf_0057,1
683,Trans_0032,Manuf_0057,1
684,Trans_0033,Manuf_0058,1
685,Trans_0034,Manuf_0058,1
686,Trans_0035,Manuf_0059,1
687,Trans_0036,Manuf_0059,1
688,Trans_0037,Manuf_0060,1
689,Trans_0038,Manuf_0061,1
690,Trans_0039,Manuf_0062,1
691,Trans_0040,Manuf_0062,1
692,Trans_0041,Manuf_0063,1
693,Trans_0042,Manuf_0063,1
694,Trans_0043,Manuf_0064,1
695,Trans_0044,Manuf_0065,1
696,Trans_0045,Manuf_0065,1
697,Trans_0046,Manuf_0066,1
698,Trans_0047,Manuf_0067,1
699,Trans_0048,Manuf_0068,1
700,Trans_0049,Manuf_0069,1
701,Trans_0050,Manuf_0069,1
702,Trans_0051,Manuf_0070,1
703,Trans_0052,Manuf_0071,1
704,Trans_0053,Manuf_0072,1
705,Trans_0054,Manuf_0072,1
706,Trans_0055,Manuf_0073,1
707,Trans_0056,Manuf_0073,1
708,Trans_0057,Manuf_0074,1
709,Trans_0058,Manuf_0074,1
710,Trans_0059,Manuf_0075,1
711,Trans_0060,Manuf_0076,1
712,Trans_0061,Manuf_0076,1
713,Trans_0062,Manuf_0039,1
714,Trans_0062,Manuf_0049,1
715,Trans_0062,Manuf_0063,1
716,Trans_0062,Manuf_0070,1
717,Trans_0063,Manuf_0049,1
718,Trans_0063,Manuf_0062,1
719,Trans_0064,Manuf_0054,1
720,Trans_0064,Manuf_0063,1
721,Trans_0065,Manuf_0048,1
722,Trans_0065,Manuf_0057,1
723,Trans_0065,Manuf_0065,1
724,Trans_0066,Manuf_0054,1
725,Trans_0066,Manuf_0058,1
726,Trans_0066,Manuf_0062,1
727,Trans_0066,Manuf_0064,1
728,Trans_0067,Manuf_0045,1
729,Trans_0067,Manuf_0056,1
730,Trans_0067,Manuf_0059,1
731,Trans_0068,Manuf_0041,1
732,Trans_0068,Manuf_0047,1
733,Trans_0068,Manuf_0056,1
734,Trans_0068,Manuf_0057,1
735,Trans_0069,Manuf_0040,1
736,Trans_0069,Manuf_0047,1
737,Trans_0069,Manuf_0052,1
738,Trans_0070,Manuf_0045,1
739,Trans_0070,Manuf_0048,1
740,Trans_0070,Manuf_0052,1
741,Trans_0070,Manuf_0067,1
742,Trans_0071,Manuf_0040,1
743,Trans_0071,Manuf_0059,1
744,Trans_0071,Manuf_0065,1
745,Trans_0071,Manuf_0068,1
746,Trans_0072,Manuf_0042,1
747,Trans_0072,Manuf_0053,1
748,Trans_0072,Manuf_0061,1
749,Trans_0073,Manuf_0043,1
750,Trans_0073,Manuf_0044,1
751,Trans_0073,Manuf_0046,1
752,Trans_0074,Manuf_0066,1
753,Trans_0074,Manuf_0075,1
754,Trans_0075,Manuf_0039,1
755,Trans_0075,Manuf_0040,1
756,Trans_0075,Manuf_0041,1
757,Trans_0075,Manuf_0045,1
