,child,parent,units
112,Part_0016,Manuf_0002,1
113,Part_0017,Manuf_0002,1
114,Part_0018,Manuf_0002,1
115,Part_0019,Manuf_0002,1
116,Part_0020,Manuf_0002,1
117,Part_0020,Manuf_0003,1
118,Part_0020,Manuf_0004,1
119,Part_0020,Manuf_0005,1
120,Part_0020,Manuf_0006,1
121,Part_0020,Manuf_0007,1
122,Part_0020,Manuf_0008,1
123,Part_0020,Manuf_0009,1
124,Part_0020,Manuf_0010,1
125,Part_0020,Manuf_0011,1
126,Part_0020,Manuf_0012,1
127,Part_0020,Manuf_0013,1
128,Part_0020,Manuf_0014,1
129,Part_0020,Manuf_0015,1
130,Part_0020,Manuf_0016,1
131,Part_0020,Manuf_0017,1
132,Part_0020,Manuf_0018,1
133,Part_0020,Manuf_0019,1
134,Part_0020,Manuf_0020,1
135,Part_0020,Manuf_0021,1
136,Part_0020,Manuf_0022,1
137,Part_0020,Manuf_0023,1
138,Part_0020,Manuf_0024,1
139,Part_0020,Manuf_0025,1
140,Part_0020,Manuf_0026,1
141,Part_0020,Manuf_0027,1
142,Part_0020,Manuf_0028,1
143,Part_0020,Manuf_0029,1
144,Part_0020,Manuf_0030,1
145,Part_0020,Manuf_0031,1
146,Part_0020,Manuf_0032,1
147,Part_0020,Retail_0005,1
148,Part_0021,Manuf_0002,1
149,Part_0021,Manuf_0003,1
150,Part_0021,Manuf_0004,1
151,Part_0021,Manuf_0005,1
152,Part_0021,Manuf_0006,1
153,Part_0021,Manuf_0007,1
154,Part_0021,Manuf_0008,1
155,Part_0021,Manuf_0009,1
156,Part_0021,Manuf_0010,1
157,Part_0021,Manuf_0011,1
158,Part_0021,Manuf_0012,1
159,Part_0021,Manuf_0013,1
160,Part_0021,Manuf_0014,1
161,Part_0021,Manuf_0015,1
162,Part_0021,Manuf_0016,1
163,Part_0021,Manuf_0017,1
164,Part_0021,Manuf_0018,1
165,Part_0021,Manuf_0019,1
166,Part_0021,Manuf_0020,1
167,Part_0021,Manuf_0021,1
168,Part_0021,Manuf_0022,1
169,Part_0021,Manuf_0023,1
170,Part_0021,Manuf_0024,1
171,Part_0021,Manuf_0025,1
172,Part_0021,Manuf_0026,1
173,Part_0021,Manuf_0027,1
174,Part_0021,Manuf_0028,1
175,Part_0021,Manuf_0029,1
176,Part_0021,Manuf_0030,1
177,Part_0021,Manuf_0031,1
178,Part_0021,Manuf_0032,1
179,Trans_0001,Manuf_0002,1
180,Trans_0001,Manuf_0003,1
181,Trans_0001,Manuf_0004,1
182,Trans_0001,Manuf_0005,1
183,Trans_0001,Manuf_0006,1
184,Trans_0001,Manuf_0007,1
185,Trans_0001,Manuf_0008,1
186,Trans_0001,Manuf_0009,1
187,Trans_0001,Manuf_0010,1
188,Trans_0001,Manuf_0011,1
189,Trans_0001,Manuf_0012,1
190,Trans_0001,Manuf_0013,1
191,Trans_0001,Manuf_0014,1
192,Trans_0001,Manuf_0015,1
193,Trans_0001,Manuf_0016,1
194,Trans_0001,Manuf_0017,1
195,Trans_0001,Manuf_0018,1
196,Trans_0001,Manuf_0019,1
197,Trans_0001,Manuf_0020,1
198,Trans_0001,Manuf_0021,1
199,Trans_0001,Manuf_0022,1
200,Trans_0001,Manuf_0023,1
201,Trans_0001,Manuf_0024,1
202,Trans_0001,Manuf_0025,1
203,Trans_0001,Manuf_0026,1
204,Trans_0001,Manuf_0027,1
205,Trans_0001,Manuf_0028,1
206,Trans_0001,Manuf_0029,1
207,Trans_0001,Manuf_0030,1
208,Trans_0001,Manuf_0031,1
209,Trans_0001,Manuf_0032,1
210,Trans_0001,Retail_0004,1
