,from_node,to_node,distance,cost,time
66,0,67,32.09658048652868,3209.658048652868,48.14487072979302
67,0,68,32.09658048652868,3209.658048652868,48.14487072979302
68,0,69,38.45696457351373,3845.696457351373,57.685446860270595
69,0,70,26.57584391990384,2657.584391990384,39.86376587985576
70,0,71,21.09084846391468,2109.0848463914676,31.636272695872016
71,0,72,36.37461037926235,3637.461037926235,54.561915568893525
72,0,73,36.37461037926235,3637.461037926235,54.561915568893525
73,0,74,37.909636081379645,3790.9636081379645,56.86445412206947
74,0,75,19.3415986246367,1934.15986246367,29.01239793695505
75,0,76,47.85885148700934,4785.885148700934,71.78827723051401
76,0,77,24.44208716991951,2444.208716991951,36.66313075487926
77,0,78,21.322702158632183,2132.2702158632183,31.98405323794827
78,0,79,16.220362233886505,1622.0362233886503,24.330543350829757
79,1,0,9.646236213346493,964.6236213346492,14.46935432001974
80,1,2,13.306957737635186,1330.6957737635184,19.960436606452777
81,1,3,14.512013915849193,1451.2013915849193,21.76802087377379
82,1,4,12.288302811669453,1228.8302811669453,18.43245421750418
83,1,5,17.10384424526629,1710.3844245266291,25.655766367899435
84,1,6,4.45728673252356,445.728673252356,6.68593009878534
85,1,7,11.905569866516435,1190.5569866516435,17.858354799774652
86,1,8,13.636159777525702,1363.6159777525702,20.454239666288554
87,1,9,4.995220244357342,499.52202443573424,7.492830366536014
88,1,10,23.315762190691597,2331.57621906916,34.973643286037394
89,1,11,29.218549734489457,2921.8549734489457,43.827824601734186
90,1,12,31.318856955408787,3131.8856955408787,46.97828543311318
91,1,13,18.542664735933432,1854.266473593343,27.81399710390015
92,1,14,25.864592763044712,2586.459276304471,38.79688914456707
93,1,15,29.218549734489457,2921.8549734489457,43.827824601734186
94,1,16,24.888255848594532,2488.825584859453,37.332383772891795
95,1,17,19.950094440252595,1995.0094440252594,29.92514166037889
96,1,18,30.795442804992405,3079.5442804992404,46.19316420748861
97,1,19,20.680540469402192,2068.0540469402195,31.02081070410329
98,1,20,61.78115676671724,6178.115676671724,92.67173515007586
99,1,21,30.254309836535832,3025.430983653583,45.381464754803744
100,1,22,34.16844172077659,3416.844172077659,51.252662581164884
101,1,23,32.65316453844895,3265.3164538448946,48.97974680767342
102,1,24,43.49779357401462,4349.779357401462,65.24669036102193
103,1,25,29.532935314396404,2953.2935314396404,44.2994029715946
104,1,26,42.50043170520798,4250.043170520798,63.75064755781197
105,1,27,38.33644072960178,3833.644072960178,57.50466109440268
106,1,28,39.56316859229828,3956.3168592298284,59.344752888447424
107,1,29,23.250046121575135,2325.0046121575133,34.8750691823627
108,1,30,44.87112859098293,4487.112859098293,67.3066928864744
109,1,31,44.87112859098293,4487.112859098293,67.3066928864744
110,1,32,44.87112859098293,4487.112859098293,67.3066928864744
111,1,33,44.68811339394099,4468.8113393940985,67.03217009091149
112,1,34,40.67414271125086,4067.414271125086,61.01121406687629
113,1,35,33.69752660166947,3369.7526601669474,50.54628990250421
114,1,36,35.34884012251319,3534.884012251319,53.023260183769786
115,1,37,35.34884012251319,3534.884012251319,53.023260183769786
116,1,38,28.200311689033807,2820.0311689033806,42.30046753355071
117,1,39,33.90282377261404,3390.2823772614042,50.85423565892106
118,1,40,26.18528556594423,2618.528556594423,39.27792834891635
119,1,41,26.026356316867542,2602.635631686754,39.039534475301316
120,1,42,32.342756800813184,3234.2756800813186,48.51413520121978
121,1,43,27.841255796773854,2784.1255796773853,41.76188369516078
122,1,44,25.75479862253896,2575.479862253896,38.63219793380844
123,1,45,25.75479862253896,2575.479862253896,38.63219793380844
124,1,46,11.253864673460358,1125.3864673460357,16.880797010190538
125,1,47,9.856826728076978,985.6826728076978,14.785240092115467
126,1,48,7.683501636238337,768.3501636238337,11.525252454357505
127,1,49,7.683501636238337,768.3501636238337,11.525252454357505
128,1,50,7.514457384688358,751.4457384688358,11.271686077032538
129,1,51,7.910462004631901,791.0462004631901,11.86569300694785
130,1,52,5.835656990872208,583.5656990872208,8.753485486308312
131,1,53,5.835656990872208,583.5656990872208,8.753485486308312
132,1,54,6.222507711756845,622.2507711756845,9.333761567635268
133,1,55,9.206802565524264,920.6802565524264,13.810203848286395
134,1,56,36.66040118594053,3666.0401185940527,54.99060177891079
135,1,57,60.08185316148641,6008.185316148641,90.12277974222961
136,1,58,49.31085829061089,4931.085829061089,73.96628743591633
137,1,59,43.91034090207354,4391.034090207354,65.8655113531103
138,1,60,43.91034090207354,4391.034090207354,65.8655113531103
139,1,61,43.91034090207354,4391.034090207354,65.8655113531103
140,1,62,34.013826519955224,3401.3826519955223,51.02073977993284
141,1,63,34.264697092013414,3426.469709201341,51.39704563802012
142,1,64,35.722531163135024,3572.2531163135022,53.58379674470253
143,1,65,37.602926898117076,3760.2926898117075,56.404390347175614
144,1,66,34.852310217980005,3485.2310217980003,52.27846532697001
145,1,67,23.903545010418462,2390.354501041846,35.85531751562769
146,1,68,23.903545010418462,2390.354501041846,35.85531751562769
147,1,69,29.262073685908017,2926.2073685908017,43.893110528862024
148,1,70,18.68158916064848,1868.1589160648477,28.022383740972717
149,1,71,15.818201179738713,1581.8201179738712,23.72730176960807
150,1,72,26.885638385362007,2688.563838536201,40.328457578043015
151,1,73,26.885638385362007,2688.563838536201,40.328457578043015
152,1,74,28.36533117091342,2836.5331170913423,42.54799675637013
153,1,75,12.4289144855511,1242.89144855511,18.643371728326652
154,1,76,38.2156801088911,3821.56801088911,57.32352016333665
155,1,77,15.118988239936831,1511.8988239936832,22.678482359905246
156,1,78,12.392409300333732,1239.2409300333732,18.588613950500598
157,1,79,9.714532721171532,971.4532721171531,14.571799081757298
158,2,0,6.4153366006963966,641.5336600696396,9.623004901044595
159,2,1,13.306957737635186,1330.6957737635184,19.960436606452777
160,2,3,2.48551325026344,248.551325026344,3.7282698753951595
161,2,4,1.123598932179724,112.3598932179724,1.685398398269586
162,2,5,9.357944137162773,935.7944137162773,14.036916205744161
163,2,6,11.818371884446996,1181.8371884446997,17.727557826670495
164,2,7,1.4295220498735968,142.95220498735966,2.144283074810395
165,2,8,16.37623207549555,1637.623207549555,24.564348113243327
166,2,9,8.7350992088534,873.5099208853401,13.102648813280101
167,2,10,35.94645685448643,3594.645685448643,53.91968528172964
168,2,11,38.37150492204539,3837.1504922045388,57.557257383068084
169,2,12,41.383173232358615,4138.317323235861,62.07475984853793
170,2,13,27.295639951132483,2729.5639951132484,40.94345992669873
171,2,14,33.43182877225262,3343.182877225262,50.14774315837894
172,2,15,38.37150492204539,3837.1504922045388,57.557257383068084
173,2,16,30.055770174124447,3005.5770174124445,45.08365526118667
174,2,17,32.99032174310126,3299.0321743101263,49.48548261465189
175,2,18,44.080385860719716,4408.038586071972,66.12057879107958
176,2,19,33.87149900786159,3387.1499007861585,50.80724851179238
177,2,20,75.02272703168748,7502.272703168748,112.53409054753122
178,2,21,43.453371018907795,4345.337101890779,65.18005652836169
179,2,22,26.339448499775212,2633.9448499775212,39.50917274966282
180,2,23,23.654509557601564,2365.4509557601564,35.48176433640235
181,2,24,43.10225995208984,4310.2259952089835,64.65338992813476
182,2,25,28.448169501009883,2844.8169501009884,42.67225425151482
183,2,26,36.879701991793986,3687.9701991793986,55.31955298769098
184,2,27,32.3059337413403,3230.5933741340295,48.458900612010446
185,2,28,40.69178985433428,4069.1789854334284,61.037684781501426
186,2,29,18.59368555100844,1859.368555100844,27.890528326512662
187,2,30,58.175796467674296,5817.57964676743,87.26369470151144
188,2,31,58.175796467674296,5817.57964676743,87.26369470151144
189,2,32,58.175796467674296,5817.57964676743,87.26369470151144
190,2,33,57.99493138367405,5799.493138367405,86.99239707551106
191,2,34,53.96943258957489,5396.943258957489,80.95414888436234
192,2,35,46.8414850552134,4684.14850552134,70.2622275828201
193,2,36,48.641605191930914,4864.160519193091,72.96240778789637
194,2,37,48.641605191930914,4864.160519193091,72.96240778789637
195,2,38,41.400323923217776,4140.0323923217775,62.10048588482666
196,2,39,47.17945925674753,4717.945925674753,70.7691888851213
197,2,40,39.39332902309351,3939.3329023093506,59.08999353464026
198,2,41,39.17180570423862,3917.1805704238623,58.75770855635793
199,2,42,45.605393244132756,4560.539324413276,68.40808986619913
200,2,43,41.14743270949299,4114.743270949299,61.72114906423949
201,2,44,38.984259521270346,3898.4259521270346,58.47638928190552
202,2,45,38.984259521270346,3898.4259521270346,58.47638928190552
203,2,46,22.869923826619033,2286.9923826619033,34.30488573992855
204,2,47,22.946791805173834,2294.6791805173834,34.42018770776075
205,2,48,20.02285208009613,2002.285208009613,30.03427812014419
206,2,49,20.02285208009613,2002.285208009613,30.03427812014419
207,2,50,20.080393887933685,2008.0393887933685,30.120590831900525
208,2,51,21.06359528989639,2106.359528989639,31.595392934844586
209,2,52,19.14083588565986,1914.083588565986,28.71125382848979
210,2,53,19.14083588565986,1914.083588565986,28.71125382848979
211,2,54,19.52944230252831,1952.944230252831,29.294163453792464
212,2,55,22.02673519329249,2202.6735193292493,33.040102789938736
213,2,56,48.16790702950258,4816.790702950258,72.25186054425387
214,2,57,73.26517122052427,7326.517122052426,109.8977568307864
215,2,58,62.400279980922576,6240.027998092258,93.60041997138386
216,2,59,57.04810777718486,5704.810777718486,85.57216166577729
217,2,60,57.04810777718486,5704.810777718486,85.57216166577729
218,2,61,57.04810777718486,5704.810777718486,85.57216166577729
219,2,62,46.35618961592404,4635.618961592404,69.53428442388606
220,2,63,47.050631963870856,4705.063196387086,70.57594794580628
221,2,64,49.00405194879185,4900.405194879185,73.50607792318777
222,2,65,50.891301878934016,5089.130187893402,76.33695281840102
223,2,66,48.03449285357507,4803.449285357507,72.05173928036261
224,2,67,37.06347190329952,3706.3471903299524,55.59520785494929
225,2,68,37.06347190329952,3706.3471903299524,55.59520785494929
226,2,69,42.5077858243607,4250.77858243607,63.76167873654106
227,2,70,31.687455271199152,3168.745527119915,47.531182906798726
228,2,71,27.0515479114582,2705.15479114582,40.5773218671873
229,2,72,39.89540591646079,3989.5405916460786,59.84310887469118
230,2,73,39.89540591646079,3989.5405916460786,59.84310887469118
231,2,74,41.26324828902854,4126.324828902854,61.894872433542815
232,2,75,24.785876911264072,2478.587691126407,37.17881536689611
233,2,76,50.31188376413879,5031.188376413879,75.46782564620818
234,2,77,28.358981203175517,2835.8981203175517,42.538471804763276
235,2,78,25.69258227221035,2569.2582272210348,38.538873408315524
236,2,79,21.71474600900121,2171.474600900121,32.57211901350182
237,3,0,8.760542843804128,876.0542843804128,13.140814265706192
238,3,1,14.512013915849193,1451.2013915849193,21.76802087377379
239,3,2,2.48551325026344,248.551325026344,3.7282698753951595
240,3,4,2.7365842913952654,273.65842913952656,4.104876437092898
241,3,5,7.03589897290287,703.589897290287,10.553848459354304
242,3,6,13.654447248432016,1365.4447248432016,20.481670872648024
243,3,7,3.1462825248801845,314.62825248801846,4.7194237873202765
244,3,8,18.813799211222943,1881.3799211222943,28.220698816834414
245,3,9,10.36657592042924,1036.6575920429239,15.549863880643858
246,3,10,37.56235162856454,3756.2351628564543,56.34352744284681
247,3,11,40.606088833440516,4060.6088833440517,60.90913325016077
248,3,12,43.528594736280084,4352.859473628008,65.29289210442013
249,3,13,29.506896730991922,2950.689673099192,44.26034509648788
250,3,14,35.7736935788761,3577.36935788761,53.660540368314145
251,3,15,40.606088833440516,4060.6088833440517,60.90913325016077
252,3,16,32.50079167118583,3250.079167118583,48.75118750677874
253,3,17,34.418311949172356,3441.8311949172357,51.62746792375854
254,3,18,45.05718316296022,4505.718316296022,67.58577474444033
255,3,19,35.19186275165253,3519.186275165253,52.78779412747879
256,3,20,76.2800416016373,7628.0041601637295,114.42006240245594
257,3,21,44.766255384433386,4476.625538443339,67.14938307665007
258,3,22,23.854094281944924,2385.4094281944926,35.781141422917386
259,3,23,21.190613050698218,2119.0613050698216,31.785919576047327
260,3,24,45.4817501480058,4548.17501480058,68.2226252220087
261,3,25,30.8478028790001,3084.78028790001,46.27170431850015
262,3,26,38.807815813063236,3880.7815813063235,58.21172371959486
263,3,27,34.21396402548202,3421.396402548202,51.32094603822303
264,3,28,43.140919082597065,4314.0919082597065,64.7113786238956
265,3,29,20.847998816060006,2084.799881606001,31.27199822409001
266,3,30,59.21018152059985,5921.018152059985,88.81527228089978
267,3,31,59.21018152059985,5921.018152059985,88.81527228089978
268,3,32,59.21018152059985,5921.018152059985,88.81527228089978
269,3,33,59.07473031455811,5907.473031455811,88.61209547183716
270,3,34,55.1234018041718,5512.34018041718,82.6851027062577
271,3,35,48.2054588023297,4820.54588023297,72.30818820349455
272,3,36,49.63262881895608,4963.262881895608,74.44894322843412
273,3,37,49.63262881895608,4963.262881895608,74.44894322843412
274,3,38,42.712289973932755,4271.228997393276,64.06843496089913
275,3,39,48.13169942102253,4813.169942102253,72.1975491315338
276,3,40,40.6970830885715,4069.7083088571503,61.04562463285725
277,3,41,40.53265127333667,4053.265127333667,60.798976910005
278,3,42,46.533341534230075,4653.334153423008,69.80001230134512
279,3,43,42.25520955835737,4225.520955835737,63.38281433753606
280,3,44,40.26421712546406,4026.4217125464056,60.396325688196086
281,3,45,40.26421712546406,4026.4217125464056,60.396325688196086
282,3,46,24.66137689452243,2466.137689452243,36.99206534178364
283,3,47,24.326247574247148,2432.624757424715,36.48937136137072
284,3,48,21.627585952708255,2162.7585952708255,32.44137892906239
285,3,49,21.627585952708255,2162.7585952708255,32.44137892906239
286,3,50,21.629842387841617,2162.984238784162,32.44476358176242
287,3,51,22.00275002717795,2200.275002717795,33.00412504076692
288,3,52,20.31413564179472,2031.4135641794721,30.47120346269208
289,3,53,20.31413564179472,2031.4135641794721,30.47120346269208
290,3,54,20.67889214363208,2067.889214363208,31.01833821544812
291,3,55,22.777232242657877,2277.723224265788,34.16584836398682
292,3,56,48.16802779006365,4816.802779006364,72.25204168509546
293,3,57,74.59366682490294,7459.366682490294,111.8905002373544
294,3,58,63.81030764654557,6381.030764654557,95.71546146981835
295,3,59,58.41879334442662,5841.879334442662,87.62819001663992
296,3,60,58.41879334442662,5841.879334442662,87.62819001663992
297,3,61,58.41879334442662,5841.879334442662,87.62819001663992
298,3,62,48.08734312101253,4808.734312101253,72.13101468151879
299,3,63,48.623010398831404,4862.30103988314,72.93451559824712
300,3,64,50.19801684010648,5019.801684010648,75.29702526015973
301,3,65,52.06760903923795,5206.760903923795,78.10141355885693
302,3,66,48.849093105523,4884.909310552301,73.27363965828451
303,3,67,38.411771431330784,3841.1771431330785,57.61765714699617
304,3,68,38.411771431330784,3841.1771431330785,57.61765714699617
305,3,69,43.41508975565322,4341.508975565322,65.12263463347983
306,3,70,33.132823118576574,3313.2823118576575,49.699234677864865
307,3,71,28.952778473207342,2895.277847320734,43.42916770981101
308,3,72,40.58881657379634,4058.8816573796344,60.88322486069452
309,3,73,40.58881657379634,4058.8816573796344,60.88322486069452
310,3,74,41.878321500099304,4187.83215000993,62.81748225014895
311,3,75,26.436422184606368,2643.6422184606367,39.65463327690956
312,3,76,50.51008526269421,5051.008526269421,75.76512789404131
313,3,77,29.31117287666688,2931.117287666688,43.966759315000324
314,3,78,26.86354723130297,2686.354723130297,40.29532084695445
315,3,79,23.416898667413953,2341.6898667413952,35.125348001120926
316,4,0,6.060668226430302,606.0668226430302,9.091002339645453
317,4,1,12.288302811669453,1228.8302811669453,18.43245421750418
318,4,2,1.123598932179724,112.3598932179724,1.685398398269586
319,4,3,2.7365842913952654,273.65842913952656,4.104876437092898
320,4,5,9.083729139063106,908.3729139063106,13.625593708594659
321,4,6,11.026241757463511,1102.624175746351,16.539362636195268
322,4,7,0.4218085296457773,42.18085296457773,0.6327127944686659
323,4,8,16.168515699559475,1616.8515699559475,24.25277354933921
324,4,9,7.836615581011063,783.6615581011064,11.754923371516595
325,4,10,35.07488719947972,3507.4887199479717,52.61233079921958
326,4,11,37.869906308531725,3786.9906308531727,56.80485946279759
327,4,12,40.80425232460316,4080.4252324603162,61.20637848690474
328,4,13,26.771810187888008,2677.181018788801,40.15771528183201
329,4,14,33.04998704265201,3304.9987042652015,49.574980563978016
330,4,15,37.869906308531725,3786.9906308531727,56.80485946279759
331,4,16,29.85646884550062,2985.6468845500617,44.78470326825092
332,4,17,32.051852682665576,3205.1852682665576,48.07777902399836
333,4,18,43.03448985001656,4303.448985001656,64.55173477502485
334,4,19,32.9014675382012,3290.1467538201205,49.352201307301804
335,4,20,74.04272243497151,7404.272243497151,111.06408365245727
336,4,21,42.48406823651904,4248.406823651904,63.72610235477856
337,4,22,26.385254013725856,2638.5254013725857,39.577881020588784
338,4,23,23.830195692449735,2383.0195692449734,35.7452935386746
339,4,24,43.43972314611313,4343.972314611313,65.1595847191697
340,4,25,28.764061606250483,2876.4061606250484,43.146092409375726
341,4,26,37.609305312526416,3760.9305312526417,56.413957968789624
342,4,27,33.05032376897625,3305.032376897625,49.57548565346437
343,4,28,40.89438304292629,4089.4383042926293,61.34157456438945
344,4,29,19.11253479394904,1911.2534793949042,28.66880219092356
345,4,30,57.14309303822242,5714.309303822241,85.71463955733363
346,4,31,57.14309303822242,5714.309303822241,85.71463955733363
347,4,32,57.14309303822242,5714.309303822241,85.71463955733363
348,4,33,56.97152469888961,5697.152469888961,85.45728704833441
349,4,34,52.961857467047146,5296.185746704715,79.44278620057072
350,4,35,45.887444273318536,4588.744427331853,68.83116640997781
351,4,36,47.599174818013864,4759.917481801386,71.3987622270208
352,4,37,47.599174818013864,4759.917481801386,71.3987622270208
353,4,38,40.43027420470457,4043.0274204704565,60.645411307056854
354,4,39,46.12968470128511,4612.9684701285105,69.19452705192766
355,4,40,38.42049167151756,3842.049167151756,57.630737507276336
356,4,41,38.21503938800459,3821.5039388004593,57.32255908200688
357,4,42,44.55108726607794,4455.108726607794,66.82663089911692
358,4,43,40.12712143813841,4012.712143813841,60.19068215720762
359,4,44,38.00488684597423,3800.4886845974224,57.00733026896134
360,4,45,38.00488684597423,3800.4886845974224,57.00733026896134
361,4,46,22.068452848790017,2206.8452848790016,33.102679273185025
362,4,47,21.987804393781808,2198.7804393781807,32.98170659067271
363,4,48,19.138074487271837,1913.8074487271838,28.707111730907755
364,4,49,19.138074487271837,1913.8074487271838,28.707111730907755
365,4,50,19.174890933137295,1917.4890933137294,28.76233639970594
366,4,51,20.001924063738322,2000.1924063738322,30.002886095607483
367,4,52,18.123849509557107,1812.3849509557108,27.185774264335663
368,4,53,18.123849509557107,1812.3849509557108,27.185774264335663
369,4,54,18.507442035613884,1850.7442035613885,27.761163053420827
370,4,55,20.938367900419895,2093.8367900419894,31.407551850629844
371,4,56,47.04499122026295,4704.4991220262955,70.56748683039443
372,4,57,72.30430319921881,7230.430319921881,108.45645479882822
373,4,58,61.4623939927419,6146.23939927419,92.19359098911285
374,4,59,56.09770344307627,5609.770344307627,84.1465551646144
375,4,60,56.09770344307627,5609.770344307627,84.1465551646144
376,4,61,56.09770344307627,5609.770344307627,84.1465551646144
377,4,62,45.534862685117766,4553.486268511777,68.30229402767665
378,4,63,46.16528740666161,4616.528740666161,69.24793110999242
379,4,64,48.00511729242913,4800.511729242912,72.00767593864369
380,4,65,49.88846934424745,4988.846934424745,74.83270401637117
381,4,66,46.96254355800817,4696.254355800817,70.44381533701225
382,4,67,36.1024436461418,3610.24436461418,54.1536654692127
383,4,68,36.1024436461418,3610.24436461418,54.1536654692127
384,4,69,41.449391329353126,4144.939132935313,62.174086994029686
385,4,70,30.753979693653548,3075.3979693653546,46.13096954048032
386,4,71,26.308994482333038,2630.8994482333037,39.46349172349956
387,4,72,38.80610363855556,3880.6103638555564,58.20915545783335
388,4,73,38.80610363855556,3880.6103638555564,58.20915545783335
389,4,74,40.16556720843056,4016.5567208430557,60.24835081264584
390,4,75,23.923103010181567,2392.3103010181567,35.88465451527235
391,4,76,49.18952806801637,4918.952806801637,73.78429210202455
392,4,77,27.30395112452039,2730.395112452039,40.955926686780586
393,4,78,24.680467425997907,2468.046742599791,37.02070113899686
394,4,79,20.871501668851156,2087.1501668851156,31.307252503276736
395,5,0,14.823105592394503,1482.3105592394504,22.234658388591754
396,5,1,17.10384424526629,1710.3844245266291,25.655766367899435
397,5,2,9.357944137162773,935.7944137162773,14.036916205744161
398,5,3,7.03589897290287,703.589897290287,10.553848459354304
399,5,4,9.083729139063106,908.3729139063106,13.625593708594659
400,5,6,17.978503147602655,1797.8503147602655,26.967754721403985
401,5,7,9.35918572712752,935.9185727127519,14.03877859069128
402,5,8,24.919298133887274,2491.9298133887273,37.37894720083091
403,5,9,14.56223156539199,1456.223156539199,21.843347348087985
404,5,10,40.269600743469525,4026.9600743469523,60.40440111520429
405,5,11,45.49634805393107,4549.634805393107,68.2445220808966
406,5,12,48.0263252866556,4802.63252866556,72.03948792998341
407,5,13,34.429749745738846,3442.9749745738845,51.64462461860827
408,5,14,41.18914287865878,4118.914287865878,61.78371431798817
409,5,15,45.49634805393107,4549.634805393107,68.2445220808966
410,5,16,38.52330279890964,3852.330279890964,57.78495419836446
411,5,17,36.594828065596,3659.4828065596,54.89224209839399
412,5,18,45.645941125329784,4564.594112532978,68.46891168799468
413,5,19,37.017469215125466,3701.7469215125466,55.5262038226882
414,5,20,77.44657639933725,7744.657639933725,116.16986459900588
415,5,21,46.389851435989186,4638.9851435989185,69.58477715398378
416,5,22,17.723736133093983,1772.3736133093983,26.585604199640976
417,5,23,15.695104355646535,1569.5104355646536,23.542656533469803
418,5,24,52.459595275509855,5245.9595275509855,78.68939291326478
419,5,25,37.80071973087359,3780.071973087359,56.70107959631038
420,5,26,45.673818485049395,4567.38184850494,68.51072772757409
421,5,27,41.06983751856635,4106.9837518566355,61.60475627784953
422,5,28,49.977882960818604,4997.788296081861,74.9668244412279
423,5,29,27.883357491306395,2788.3357491306397,41.82503623695959
424,5,30,59.80219427020504,5980.219427020505,89.70329140530757
425,5,31,59.80219427020504,5980.219427020505,89.70329140530757
426,5,32,59.80219427020504,5980.219427020505,89.70329140530757
427,5,33,59.80713801422081,5980.713801422081,89.71070702133122
428,5,34,56.12318142595778,5612.318142595778,84.18477213893667
429,5,35,49.94279535132193,4994.279535132193,74.91419302698289
430,5,36,50.19816765699463,5019.816765699463,75.29725148549194
431,5,37,50.19816765699463,5019.816765699463,75.29725148549194
432,5,38,44.36496720374721,4436.496720374721,66.54745080562083
433,5,39,48.60071539958524,4860.071539958524,72.90107309937785
434,5,40,42.35858357366589,4235.858357366589,63.53787536049884
435,5,41,42.37507336146207,4237.507336146207,63.5626100421931
436,5,42,46.95269412692284,4695.269412692284,70.42904119038427
437,5,43,43.28688278641131,4328.688278641132,64.93032417961697
438,5,44,41.85980140226053,4185.980140226053,62.789702103390795
439,5,45,41.85980140226053,4185.980140226053,62.789702103390795
440,5,46,28.254567527267692,2825.456752726769,42.38185129090154
441,5,47,26.684126310767372,2668.4126310767374,40.02618946615106
442,5,48,24.778203119766115,2477.8203119766113,37.16730467964917
443,5,49,24.778203119766115,2477.8203119766113,37.16730467964917
444,5,50,24.61754140630948,2461.7541406309483,36.92631210946422
445,5,51,23.214777133697993,2321.4777133697994,34.82216570054699
446,5,52,22.299762842504265,2229.9762842504265,33.4496442637564
447,5,53,22.299762842504265,2229.9762842504265,33.4496442637564
448,5,54,22.572707069077133,2257.2707069077132,33.8590606036157
449,5,55,23.405060524097802,2340.5060524097803,35.1075907861467
450,5,56,45.905774173329185,4590.577417332918,68.85866125999377
451,5,57,75.99717327353774,7599.717327353774,113.99575991030662
452,5,58,65.54556863315652,6554.556863315652,98.31835294973477
453,5,59,60.07002127826956,6007.002127826956,90.10503191740435
454,5,60,60.07002127826956,6007.002127826956,90.10503191740435
455,5,61,60.07002127826956,6007.002127826956,90.10503191740435
456,5,62,51.029916996477475,5102.991699647748,76.54487549471621
457,5,63,51.02810280130825,5102.810280130825,76.54215420196238
458,5,64,51.37741367217815,5137.741367217815,77.06612050826723
